Timestamp,LR,Type,Epoch,Accuracy,Precision,Recall,F1
2023-06-05T18:32:57.597868,0.01,LeNet5AvgPool,9,0.9345813989639282,0.9364530444145203,0.9345813989639282,0.9349973797798157
2023-06-05T18:33:09.384178,0.01,LeNet5AvgPool,10,0.9365079998970032,0.9372326731681824,0.9365079998970032,0.9366410970687866
2023-06-05T18:33:21.157802,0.01,LeNet5AvgPool,11,0.9401456713676453,0.9411506652832031,0.9401456713676453,0.9399522542953491
2023-06-05T18:33:32.774845,0.01,LeNet5AvgPool,12,0.9402942657470703,0.9403136372566223,0.9402942657470703,0.940258800983429
2023-06-05T18:33:44.501761,0.01,LeNet5AvgPool,13,0.9443283081054688,0.9441993832588196,0.9443283081054688,0.944037914276123
2023-06-05T18:33:56.310145,0.01,LeNet5AvgPool,14,0.9358976483345032,0.9364930987358093,0.9358976483345032,0.9358072280883789
2023-06-05T18:34:08.201250,0.01,LeNet5AvgPool,15,0.9335699081420898,0.9360054135322571,0.9335699081420898,0.9341130256652832
2023-06-05T18:34:20.021183,0.01,LeNet5AvgPool,16,0.9341739416122437,0.9348227381706238,0.9341739416122437,0.9341120719909668
2023-06-05T18:34:31.667631,0.01,LeNet5AvgPool,17,0.9342805743217468,0.9342488050460815,0.9342805743217468,0.9340115785598755
2023-06-05T18:34:43.356196,0.01,LeNet5AvgPool,18,0.9211390614509583,0.9207220077514648,0.9211390614509583,0.9204598665237427
2023-06-05T18:34:55.120203,0.01,LeNet5AvgPool,19,0.9273055791854858,0.9294449090957642,0.9273055791854858,0.9277223348617554
2023-06-05T18:35:06.797201,0.01,LeNet5AvgPool,20,0.9237960577011108,0.9252616167068481,0.9237960577011108,0.9241561889648438
2023-06-05T18:35:18.248328,0.01,LeNet5ReLUAvgPool,1,0.9811397790908813,0.9812213778495789,0.9811397790908813,0.981096088886261
2023-06-05T18:35:29.865160,0.01,LeNet5ReLUAvgPool,2,0.983603298664093,0.9836618304252625,0.983603298664093,0.9835572242736816
2023-06-05T18:35:41.253656,0.01,LeNet5ReLUAvgPool,3,0.9829818606376648,0.983555793762207,0.9829818606376648,0.9831770658493042
2023-06-05T18:35:52.835984,0.01,LeNet5ReLUAvgPool,4,0.985103964805603,0.985022246837616,0.985103964805603,0.9850069880485535
